# u,v,w,phi,theta,psi,alpha,beta,gamma,time
2.020356098223467427e+02,0.000000000000000000e+00,-2.217098145205361348e+01,0.000000000000000000e+00,-6.274524077805375688e-01,0.000000000000000000e+00,-1.093006404653483893e-01,0.000000000000000000e+00,-5.181517673151891934e-01,4.640000000000038938e+01
2.020493085639140247e+02,0.000000000000000000e+00,-2.217243531921293354e+01,0.000000000000000000e+00,-6.268975651413984940e-01,0.000000000000000000e+00,-1.093003988544775096e-01,0.000000000000000000e+00,-5.175971662869209844e-01,4.650000000000039080e+01
2.020624291581398495e+02,0.000000000000000000e+00,-2.217381503740949711e+01,0.000000000000000000e+00,-6.263433425219132600e-01,0.000000000000000000e+00,-1.093001049304234418e-01,0.000000000000000000e+00,-5.170432375914898460e-01,4.660000000000039222e+01
2.020749766429476892e+02,0.000000000000000000e+00,-2.217512126618051127e+01,0.000000000000000000e+00,-6.257897556900600122e-01,0.000000000000000000e+00,-1.092997592225338349e-01,0.000000000000000000e+00,-5.164899964675261357e-01,4.670000000000039364e+01
2.020869560304318497e+02,0.000000000000000000e+00,-2.217635466150542101e+01,0.000000000000000000e+00,-6.252368202349164461e-01,0.000000000000000000e+00,-1.092993622556341499e-01,0.000000000000000000e+00,-5.159374579792822546e-01,4.680000000000039506e+01
2.020983723068816005e+02,0.000000000000000000e+00,-2.217751587581314610e+01,0.000000000000000000e+00,-6.246845515679850802e-01,0.000000000000000000e+00,-1.092989145500788961e-01,0.000000000000000000e+00,-5.153856370179061841e-01,4.690000000000039648e+01
2.021092304328071805e+02,0.000000000000000000e+00,-2.217860555798951339e+01,0.000000000000000000e+00,-6.241329649245098699e-01,0.000000000000000000e+00,-1.092984166218023689e-01,0.000000000000000000e+00,-5.148345483027074732e-01,4.700000000000039790e+01
2.021195353429674810e+02,0.000000000000000000e+00,-2.217962435338481342e+01,0.000000000000000000e+00,-6.235820753647827175e-01,0.000000000000000000e+00,-1.092978689823683736e-01,0.000000000000000000e+00,-5.142842063824143439e-01,4.710000000000039933e+01
2.021292919463994053e+02,0.000000000000000000e+00,-2.218057290382153468e+01,0.000000000000000000e+00,-6.230318977754411014e-01,0.000000000000000000e+00,-1.092972721390194912e-01,0.000000000000000000e+00,-5.137346256364215824e-01,4.720000000000040075e+01
2.021385051264489050e+02,0.000000000000000000e+00,-2.218145184760223998e+01,0.000000000000000000e+00,-6.224824468707564895e-01,0.000000000000000000e+00,-1.092966265947255683e-01,0.000000000000000000e+00,-5.131858202760308796e-01,4.730000000000040217e+01
2.021471797408036082e+02,0.000000000000000000e+00,-2.218226181951759557e+01,0.000000000000000000e+00,-6.219337371939134274e-01,0.000000000000000000e+00,-1.092959328482316084e-01,0.000000000000000000e+00,-5.126378043456818467e-01,4.740000000000040359e+01
2.021553206215270961e+02,0.000000000000000000e+00,-2.218300345085453174e+01,0.000000000000000000e+00,-6.213857831182797442e-01,0.000000000000000000e+00,-1.092951913941047903e-01,0.000000000000000000e+00,-5.120905917241749261e-01,4.750000000000040501e+01
2.021629325750946293e+02,0.000000000000000000e+00,-2.218367736940456325e+01,0.000000000000000000e+00,-6.208385988486679885e-01,0.000000000000000000e+00,-1.092944027227811532e-01,0.000000000000000000e+00,-5.115441961258868631e-01,4.760000000000040643e+01
2.021700203824305504e+02,0.000000000000000000e+00,-2.218428419947223063e+01,0.000000000000000000e+00,-6.202921984225873153e-01,0.000000000000000000e+00,-1.092935673206112956e-01,0.000000000000000000e+00,-5.109986311019760752e-01,4.770000000000040785e+01
2.021765887989469377e+02,0.000000000000000000e+00,-2.218482456188367991e+01,0.000000000000000000e+00,-6.197465957114872692e-01,0.000000000000000000e+00,-1.092926856699057286e-01,0.000000000000000000e+00,-5.104539100415815822e-01,4.780000000000040927e+01
2.021826425545839641e+02,0.000000000000000000e+00,-2.218529907399537393e+01,0.000000000000000000e+00,-6.192018044219923523e-01,0.000000000000000000e+00,-1.092917582489793815e-01,0.000000000000000000e+00,-5.099100461730129430e-01,4.790000000000041069e+01
2.021881863538514494e+02,0.000000000000000000e+00,-2.218570834970292793e+01,0.000000000000000000e+00,-6.186578380971279323e-01,0.000000000000000000e+00,-1.092907855321956778e-01,0.000000000000000000e+00,-5.093670525649323100e-01,4.800000000000041211e+01
2.021932248758719481e+02,0.000000000000000000e+00,-2.218605299945006948e+01,0.000000000000000000e+00,-6.181147101175376024e-01,0.000000000000000000e+00,-1.092897679900097924e-01,0.000000000000000000e+00,-5.088249421275278239e-01,4.810000000000041354e+01
2.021977627744251720e+02,0.000000000000000000e+00,-2.218633363023771921e+01,0.000000000000000000e+00,-6.175724337026922139e-01,0.000000000000000000e+00,-1.092887060890115475e-01,0.000000000000000000e+00,-5.082837276136806803e-01,4.820000000000041496e+01
2.022018046779935787e+02,0.000000000000000000e+00,-2.218655084563317814e+01,0.000000000000000000e+00,-6.170310219120899164e-01,0.000000000000000000e+00,-1.092876002919674766e-01,0.000000000000000000e+00,-5.077434216201224260e-01,4.830000000000041638e+01
2.022053551898095236e+02,0.000000000000000000e+00,-2.218670524577944292e+01,0.000000000000000000e+00,-6.164904876464480932e-01,0.000000000000000000e+00,-1.092864510578625131e-01,0.000000000000000000e+00,-5.072040365885855939e-01,4.840000000000041780e+01
2.022084188879034059e+02,0.000000000000000000e+00,-2.218679742740462402e+01,0.000000000000000000e+00,-6.159508436488869698e-01,0.000000000000000000e+00,-1.092852588419409438e-01,0.000000000000000000e+00,-5.066655848069460122e-01,4.850000000000041922e+01
2.022110003251531793e+02,0.000000000000000000e+00,-2.218682798383147059e+01,0.000000000000000000e+00,-6.154121025061047856e-01,0.000000000000000000e+00,-1.092840240957469594e-01,0.000000000000000000e+00,-5.061280784103577846e-01,4.860000000000042064e+01
2.022131040293350850e+02,0.000000000000000000e+00,-2.218679750498700187e+01,0.000000000000000000e+00,-6.148742766495446377e-01,0.000000000000000000e+00,-1.092827472671644568e-01,0.000000000000000000e+00,-5.055915293823801671e-01,4.870000000000042206e+01
2.022147345031755208e+02,0.000000000000000000e+00,-2.218670657741222740e+01,0.000000000000000000e+00,-6.143373783565535540e-01,0.000000000000000000e+00,-1.092814288004564371e-01,0.000000000000000000e+00,-5.050559495560971168e-01,4.880000000000042348e+01
2.022158962244039913e+02,0.000000000000000000e+00,-2.218655578427198449e+01,0.000000000000000000e+00,-6.138014197515330173e-01,0.000000000000000000e+00,-1.092800691363037535e-01,0.000000000000000000e+00,-5.045213506152292915e-01,4.890000000000042490e+01
2.022165936458072508e+02,0.000000000000000000e+00,-2.218634570536486450e+01,0.000000000000000000e+00,-6.132664128070818288e-01,0.000000000000000000e+00,-1.092786687118435379e-01,0.000000000000000000e+00,-5.039877440952382770e-01,4.900000000000042633e+01
2.022168311952845841e+02,0.000000000000000000e+00,-2.218607691713322438e+01,0.000000000000000000e+00,-6.127323693451306452e-01,0.000000000000000000e+00,-1.092772279607067548e-01,0.000000000000000000e+00,-5.034551413844239320e-01,4.910000000000042775e+01
2.022166132759039670e+02,0.000000000000000000e+00,-2.218574999267329062e+01,0.000000000000000000e+00,-6.121993010380689659e-01,0.000000000000000000e+00,-1.092757473130556156e-01,0.000000000000000000e+00,-5.029235537250134058e-01,4.920000000000042917e+01
2.022159442659595072e+02,0.000000000000000000e+00,-2.218536550174534838e+01,0.000000000000000000e+00,-6.116672194098639048e-01,0.000000000000000000e+00,-1.092742271956200911e-01,0.000000000000000000e+00,-5.023929922142438276e-01,4.930000000000043059e+01
2.022148285190296235e+02,0.000000000000000000e+00,-2.218492401078403020e+01,0.000000000000000000e+00,-6.111361358371715236e-01,0.000000000000000000e+00,-1.092726680317343546e-01,0.000000000000000000e+00,-5.018634678054372245e-01,4.940000000000043201e+01
2.022132703640364753e+02,0.000000000000000000e+00,-2.218442608290865792e+01,0.000000000000000000e+00,-6.106060615504400602e-01,0.000000000000000000e+00,-1.092710702413722951e-01,0.000000000000000000e+00,-5.013349913090677790e-01,4.950000000000043343e+01
2.022112741053061313e+02,0.000000000000000000e+00,-2.218387227793369121e+01,0.000000000000000000e+00,-6.100770076350059412e-01,0.000000000000000000e+00,-1.092694342411828917e-01,0.000000000000000000e+00,-5.008075733938230911e-01,4.960000000000043485e+01
2.022088440226297905e+02,0.000000000000000000e+00,-2.218326315237923652e+01,0.000000000000000000e+00,-6.095489850321818004e-01,0.000000000000000000e+00,-1.092677604445249084e-01,0.000000000000000000e+00,-5.002812245876568920e-01,4.970000000000043627e+01
2.022059843713259113e+02,0.000000000000000000e+00,-2.218259925948162348e+01,0.000000000000000000e+00,-6.090220045403371696e-01,0.000000000000000000e+00,-1.092660492615011303e-01,0.000000000000000000e+00,-4.997559552788360393e-01,4.980000000000043769e+01
2.022026993823031660e+02,0.000000000000000000e+00,-2.218188114920407727e+01,0.000000000000000000e+00,-6.084960768159713984e-01,0.000000000000000000e+00,-1.092643010989921837e-01,0.000000000000000000e+00,-4.992317757169791870e-01,4.990000000000043912e+01
2.021989932621242474e+02,0.000000000000000000e+00,-2.218110936824743362e+01,0.000000000000000000e+00,-6.079712123747796904e-01,0.000000000000000000e+00,-1.092625163606899402e-01,0.000000000000000000e+00,-4.987086960140897363e-01,5.000000000000044054e+01
2.021948701930706136e+02,0.000000000000000000e+00,-2.218028446006093191e+01,0.000000000000000000e+00,-6.074474215927112564e-01,0.000000000000000000e+00,-1.092606954471302960e-01,0.000000000000000000e+00,-4.981867261455809603e-01,5.010000000000044196e+01
2.021903343332079714e+02,0.000000000000000000e+00,-2.217940696485307939e+01,0.000000000000000000e+00,-6.069247147070201409e-01,0.000000000000000000e+00,-1.092588387557256874e-01,0.000000000000000000e+00,-4.976658759512944674e-01,5.020000000000044338e+01
2.021853898164525560e+02,0.000000000000000000e+00,-2.217847741960256158e+01,0.000000000000000000e+00,-6.064031018173093868e-01,0.000000000000000000e+00,-1.092569466807970513e-01,0.000000000000000000e+00,-4.971461551365123355e-01,5.030000000000044480e+01
2.021800407526381207e+02,0.000000000000000000e+00,-2.217749635806921304e+01,0.000000000000000000e+00,-6.058825928865672061e-01,0.000000000000000000e+00,-1.092550196136053281e-01,0.000000000000000000e+00,-4.966275732729618642e-01,5.040000000000044622e+01
2.021742912275838364e+02,0.000000000000000000e+00,-2.217646431080506630e+01,0.000000000000000000e+00,-6.053631977421966015e-01,0.000000000000000000e+00,-1.092530579423827281e-01,0.000000000000000000e+00,-4.961101397998138873e-01,5.050000000000044764e+01
2.021681453031627882e+02,0.000000000000000000e+00,-2.217538180516543278e+01,0.000000000000000000e+00,-6.048449260770375480e-01,0.000000000000000000e+00,-1.092510620523632903e-01,0.000000000000000000e+00,-4.955938640246742577e-01,5.060000000000044906e+01
2.021616070173711819e+02,0.000000000000000000e+00,-2.217424936532004409e+01,0.000000000000000000e+00,-6.043277874503824032e-01,0.000000000000000000e+00,-1.092490323258132195e-01,0.000000000000000000e+00,-4.950787551245691698e-01,5.070000000000045048e+01
2.021546803843982616e+02,0.000000000000000000e+00,-2.217306751226424666e+01,0.000000000000000000e+00,-6.038117912889839900e-01,0.000000000000000000e+00,-1.092469691420608069e-01,0.000000000000000000e+00,-4.945648221469232109e-01,5.080000000000045191e+01
2.021473693946969092e+02,0.000000000000000000e+00,-2.217183676383023894e+01,0.000000000000000000e+00,-6.032969468880572395e-01,0.000000000000000000e+00,-1.092448728775258088e-01,0.000000000000000000e+00,-4.940520740105314168e-01,5.090000000000045333e+01
2.021396780150548693e+02,0.000000000000000000e+00,-2.217055763469836549e+01,0.000000000000000000e+00,-6.027832634122736177e-01,0.000000000000000000e+00,-1.092427439057485905e-01,0.000000000000000000e+00,-4.935405195065249995e-01,5.100000000000045475e+01
2.021316101886665990e+02,0.000000000000000000e+00,-2.216923063640844305e+01,0.000000000000000000e+00,-6.022707498967485584e-01,0.000000000000000000e+00,-1.092405825974187006e-01,0.000000000000000000e+00,-4.930301672993298578e-01,5.110000000000045617e+01
2.021231698352056867e+02,0.000000000000000000e+00,-2.216785627737113984e+01,0.000000000000000000e+00,-6.017594152480225667e-01,0.000000000000000000e+00,-1.092383893204032924e-01,0.000000000000000000e+00,-4.925210259276192604e-01,5.120000000000045759e+01
2.021143608508979526e+02,0.000000000000000000e+00,-2.216643506287938692e+01,0.000000000000000000e+00,-6.012492682450355508e-01,0.000000000000000000e+00,-1.092361644397748660e-01,0.000000000000000000e+00,-4.920131038052606987e-01,5.130000000000045901e+01
2.021051871085949472e+02,0.000000000000000000e+00,-2.216496749511983211e+01,0.000000000000000000e+00,-6.007403175400940487e-01,0.000000000000000000e+00,-1.092339083178388986e-01,0.000000000000000000e+00,-4.915064092222551362e-01,5.140000000000046043e+01
2.020956524578482458e+02,0.000000000000000000e+00,-2.216345407318433303e+01,0.000000000000000000e+00,-6.002325716598324590e-01,0.000000000000000000e+00,-1.092316213141609482e-01,0.000000000000000000e+00,-4.910009503456714830e-01,5.150000000000046185e+01
2.020857607249839987e+02,0.000000000000000000e+00,-2.216189529308148209e+01,0.000000000000000000e+00,-5.997260390061670554e-01,0.000000000000000000e+00,-1.092293037855934512e-01,0.000000000000000000e+00,-4.904967352205735764e-01,5.160000000000046327e+01
2.020755157131782198e+02,0.000000000000000000e+00,-2.216029164774816707e+01,0.000000000000000000e+00,-5.992207278572442286e-01,0.000000000000000000e+00,-1.092269560863021044e-01,0.000000000000000000e+00,-4.899937717709421103e-01,5.170000000000046469e+01
2.020649212025324459e+02,0.000000000000000000e+00,-2.215864362706115998e+01,0.000000000000000000e+00,-5.987166463683816220e-01,0.000000000000000000e+00,-1.092245785677919412e-01,0.000000000000000000e+00,-4.894920678005896808e-01,5.180000000000046612e+01
2.020539809501498780e+02,0.000000000000000000e+00,-2.215695171784873807e+01,0.000000000000000000e+00,-5.982138025730031616e-01,0.000000000000000000e+00,-1.092221715789330888e-01,0.000000000000000000e+00,-4.889916309940700589e-01,5.190000000000046754e+01
2.020426986902120632e+02,0.000000000000000000e+00,-2.215521640390232960e+01,0.000000000000000000e+00,-5.977122043835676468e-01,0.000000000000000000e+00,-1.092197354659860398e-01,0.000000000000000000e+00,-4.884924689175815793e-01,5.200000000000046896e+01
2.020310781340559174e+02,0.000000000000000000e+00,-2.215343816598819515e+01,0.000000000000000000e+00,-5.972118595924912343e-01,0.000000000000000000e+00,-1.092172705726267568e-01,0.000000000000000000e+00,-4.879945890198644776e-01,5.210000000000047038e+01
2.020191229702512885e+02,0.000000000000000000e+00,-2.215161748185911961e+01,0.000000000000000000e+00,-5.967127758730632614e-01,0.000000000000000000e+00,-1.092147772399712363e-01,0.000000000000000000e+00,-4.874979986330920112e-01,5.220000000000047180e+01
2.020068368646788599e+02,0.000000000000000000e+00,-2.214975482626613612e+01,0.000000000000000000e+00,-5.962149607803562956e-01,0.000000000000000000e+00,-1.092122558065999754e-01,0.000000000000000000e+00,-4.870027049737563063e-01,5.230000000000047322e+01
2.019942234606084241e+02,0.000000000000000000e+00,-2.214785067097027493e+01,0.000000000000000000e+00,-5.957184217521296343e-01,0.000000000000000000e+00,-1.092097066085819246e-01,0.000000000000000000e+00,-4.865087151435477097e-01,5.240000000000047464e+01
2.019812863787776109e+02,0.000000000000000000e+00,-2.214590548475432286e+01,0.000000000000000000e+00,-5.952231661097269200e-01,0.000000000000000000e+00,-1.092071299794981631e-01,0.000000000000000000e+00,-4.860160361302287568e-01,5.250000000000047606e+01
2.019680292174709848e+02,0.000000000000000000e+00,-2.214391973343461473e+01,0.000000000000000000e+00,-5.947292010589675382e-01,0.000000000000000000e+00,-1.092045262504653808e-01,0.000000000000000000e+00,-4.855246748085021435e-01,5.260000000000047748e+01
2.019544555525993985e+02,0.000000000000000000e+00,-2.214189387987282132e+01,0.000000000000000000e+00,-5.942365336910324647e-01,0.000000000000000000e+00,-1.092018957501588033e-01,0.000000000000000000e+00,-4.850346379408736475e-01,5.270000000000047891e+01
2.019405689377798296e+02,0.000000000000000000e+00,-2.213982838398777275e+01,0.000000000000000000e+00,-5.937451709833432290e-01,0.000000000000000000e+00,-1.091992388048349805e-01,0.000000000000000000e+00,-4.845459321785082762e-01,5.280000000000048033e+01
2.019263729044153592e+02,0.000000000000000000e+00,-2.213772370276728907e+01,0.000000000000000000e+00,-5.932551198004356596e-01,0.000000000000000000e+00,-1.091965557383543367e-01,0.000000000000000000e+00,-4.840585640620813090e-01,5.290000000000048175e+01
2.019118709617756338e+02,0.000000000000000000e+00,-2.213558029028002139e+01,0.000000000000000000e+00,-5.927663868948276349e-01,0.000000000000000000e+00,-1.091938468722031680e-01,0.000000000000000000e+00,-4.835725400226244530e-01,5.300000000000048317e+01
2.018970665970775542e+02,0.000000000000000000e+00,-2.213339859768730378e+01,0.000000000000000000e+00,-5.922789789078808376e-01,0.000000000000000000e+00,-1.091911125255155546e-01,0.000000000000000000e+00,-4.830878663823652830e-01,5.310000000000048459e+01
2.018819632755662212e+02,0.000000000000000000e+00,-2.213117907325502998e+01,0.000000000000000000e+00,-5.917929023706568481e-01,0.000000000000000000e+00,-1.091883530150949411e-01,0.000000000000000000e+00,-4.826045493555619070e-01,5.320000000000048601e+01
2.018665644405961359e+02,0.000000000000000000e+00,-2.212892216236550880e+01,0.000000000000000000e+00,-5.913081637047672423e-01,0.000000000000000000e+00,-1.091855686554353555e-01,0.000000000000000000e+00,-4.821225950493318591e-01,5.330000000000048743e+01
2.018508735137127417e+02,0.000000000000000000e+00,-2.212662830752935506e+01,0.000000000000000000e+00,-5.908247692232183601e-01,0.000000000000000000e+00,-1.091827597587423787e-01,0.000000000000000000e+00,-4.816420094644759953e-01,5.340000000000048885e+01
2.018348938947341935e+02,0.000000000000000000e+00,-2.212429794839737340e+01,0.000000000000000000e+00,-5.903427251312499680e-01,0.000000000000000000e+00,-1.091799266349538639e-01,0.000000000000000000e+00,-4.811627984962961180e-01,5.350000000000049027e+01
2.018186289618332410e+02,0.000000000000000000e+00,-2.212193152177245992e+01,0.000000000000000000e+00,-5.898620375271687033e-01,0.000000000000000000e+00,-1.091770695917603645e-01,0.000000000000000000e+00,-4.806849679354083249e-01,5.360000000000049170e+01
2.018020820716195090e+02,0.000000000000000000e+00,-2.211952946162148592e+01,0.000000000000000000e+00,-5.893827124031757458e-01,0.000000000000000000e+00,-1.091741889346252437e-01,0.000000000000000000e+00,-4.802085234685504744e-01,5.370000000000049312e+01
2.017852565592218070e+02,0.000000000000000000e+00,-2.211709219908720314e+01,0.000000000000000000e+00,-5.889047556461890487e-01,0.000000000000000000e+00,-1.091712849668045882e-01,0.000000000000000000e+00,-4.797334706793844328e-01,5.380000000000049454e+01
2.017681557383707798e+02,0.000000000000000000e+00,-2.211462016250015239e+01,0.000000000000000000e+00,-5.884281730386599074e-01,0.000000000000000000e+00,-1.091683579893668460e-01,0.000000000000000000e+00,-4.792598150492930476e-01,5.390000000000049596e+01
2.017507829014816707e+02,0.000000000000000000e+00,-2.211211377739054740e+01,0.000000000000000000e+00,-5.879529702593842000e-01,0.000000000000000000e+00,-1.091654083012120746e-01,0.000000000000000000e+00,-4.787875619581721254e-01,5.400000000000049738e+01
2.017331413197372569e+02,0.000000000000000000e+00,-2.210957346650018707e+01,0.000000000000000000e+00,-5.874791528843082977e-01,0.000000000000000000e+00,-1.091624361990911063e-01,0.000000000000000000e+00,-4.783167166852171914e-01,5.410000000000049880e+01
2.017152342431709826e+02,0.000000000000000000e+00,-2.210699964979435350e+01,0.000000000000000000e+00,-5.870067263873293140e-01,0.000000000000000000e+00,-1.091594419776243802e-01,0.000000000000000000e+00,-4.778472844097049199e-01,5.420000000000050022e+01
2.016970649007502061e+02,0.000000000000000000e+00,-2.210439274447371005e+01,0.000000000000000000e+00,-5.865356961410904679e-01,0.000000000000000000e+00,-1.091564259293205386e-01,0.000000000000000000e+00,-4.773792702117699571e-01,5.430000000000050164e+01
2.016786365004595893e+02,0.000000000000000000e+00,-2.210175316498618514e+01,0.000000000000000000e+00,-5.860660674177706753e-01,0.000000000000000000e+00,-1.091533883445947040e-01,0.000000000000000000e+00,-4.769126790731759713e-01,5.440000000000050306e+01
2.016599522293846860e+02,0.000000000000000000e+00,-2.209908132303886674e+01,0.000000000000000000e+00,-5.855978453898693648e-01,0.000000000000000000e+00,-1.091503295117866035e-01,0.000000000000000000e+00,-4.764475158780827613e-01,5.450000000000050449e+01
2.016410152537955298e+02,0.000000000000000000e+00,-2.209637762760988622e+01,0.000000000000000000e+00,-5.851310351309857438e-01,0.000000000000000000e+00,-1.091472497171784850e-01,0.000000000000000000e+00,-4.759837854138072588e-01,5.460000000000050591e+01
2.016218287192304501e+02,0.000000000000000000e+00,-2.209364248496028793e+01,0.000000000000000000e+00,-5.846656416165929571e-01,0.000000000000000000e+00,-1.091441492450125894e-01,0.000000000000000000e+00,-4.755214923715803677e-01,5.470000000000050733e+01
2.016023957505798876e+02,0.000000000000000000e+00,-2.209087629864589886e+01,0.000000000000000000e+00,-5.842016697248074708e-01,0.000000000000000000e+00,-1.091410283775086920e-01,0.000000000000000000e+00,-4.750606413472987510e-01,5.480000000000050875e+01
2.015827194521703518e+02,0.000000000000000000e+00,-2.208807946952919110e+01,0.000000000000000000e+00,-5.837391242371525735e-01,0.000000000000000000e+00,-1.091378873948811445e-01,0.000000000000000000e+00,-4.746012368422714012e-01,5.490000000000051017e+01
2.015628029078484929e+02,0.000000000000000000e+00,-2.208525239579112309e+01,0.000000000000000000e+00,-5.832780098393178791e-01,0.000000000000000000e+00,-1.091347265753558338e-01,0.000000000000000000e+00,-4.741432832639620454e-01,5.500000000000051159e+01
2.015426491810652010e+02,0.000000000000000000e+00,-2.208239547294298788e+01,0.000000000000000000e+00,-5.828183311219129470e-01,0.000000000000000000e+00,-1.091315461951868765e-01,0.000000000000000000e+00,-4.736867849267260566e-01,5.510000000000051301e+01
2.015222613149597635e+02,0.000000000000000000e+00,-2.207950909383822591e+01,0.000000000000000000e+00,-5.823600925812163487e-01,0.000000000000000000e+00,-1.091283465286730092e-01,0.000000000000000000e+00,-4.732317460525433672e-01,5.520000000000051443e+01
2.015016423324440495e+02,0.000000000000000000e+00,-2.207659364868426266e+01,0.000000000000000000e+00,-5.819032986199197399e-01,0.000000000000000000e+00,-1.091251278481740333e-01,0.000000000000000000e+00,-4.727781707717457205e-01,5.530000000000051585e+01
2.014807952362868662e+02,0.000000000000000000e+00,-2.207364952505429656e+01,0.000000000000000000e+00,-5.814479535478668248e-01,0.000000000000000000e+00,-1.091218904241267329e-01,0.000000000000000000e+00,-4.723260631237400919e-01,5.540000000000051728e+01
2.014597230091981714e+02,0.000000000000000000e+00,-2.207067710789908688e+01,0.000000000000000000e+00,-5.809940615827879906e-01,0.000000000000000000e+00,-1.091186345250606538e-01,0.000000000000000000e+00,-4.718754270577273369e-01,5.550000000000051870e+01
2.014384286139135156e+02,0.000000000000000000e+00,-2.206767677955873452e+01,0.000000000000000000e+00,-5.805416268510296129e-01,0.000000000000000000e+00,-1.091153604176138547e-01,0.000000000000000000e+00,-4.714262664334157860e-01,5.560000000000052012e+01
2.014169149932783114e+02,0.000000000000000000e+00,-2.206464891977444509e+01,0.000000000000000000e+00,-5.800906533882784766e-01,0.000000000000000000e+00,-1.091120683665482149e-01,0.000000000000000000e+00,-4.709785850217302894e-01,5.570000000000052154e+01
2.013951850703321895e+02,0.000000000000000000e+00,-2.206159390570025991e+01,0.000000000000000000e+00,-5.796411451402821990e-01,0.000000000000000000e+00,-1.091087586347647270e-01,0.000000000000000000e+00,-4.705323865055174859e-01,5.580000000000052296e+01
2.013732417483934967e+02,0.000000000000000000e+00,-2.205851211191479777e+01,0.000000000000000000e+00,-5.791931059635639922e-01,0.000000000000000000e+00,-1.091054314833184713e-01,0.000000000000000000e+00,-4.700876744802455209e-01,5.590000000000052438e+01
2.013510879111435372e+02,0.000000000000000000e+00,-2.205540391043295401e+01,0.000000000000000000e+00,-5.787465396261335382e-01,0.000000000000000000e+00,-1.091020871714333818e-01,0.000000000000000000e+00,-4.696444524547001564e-01,5.600000000000052580e+01
2.013287264227109858e+02,0.000000000000000000e+00,-2.205226967071759248e+01,0.000000000000000000e+00,-5.783014498081927579e-01,0.000000000000000000e+00,-1.090987259565169426e-01,0.000000000000000000e+00,-4.692027238516758292e-01,5.610000000000052722e+01
2.013061601277562431e+02,0.000000000000000000e+00,-2.204910975969122688e+01,0.000000000000000000e+00,-5.778578401028371392e-01,0.000000000000000000e+00,-1.090953480941745934e-01,0.000000000000000000e+00,-4.687624920086625457e-01,5.620000000000052864e+01
2.012833918515557627e+02,0.000000000000000000e+00,-2.204592454174766303e+01,0.000000000000000000e+00,-5.774157140167524016e-01,0.000000000000000000e+00,-1.090919538382239123e-01,0.000000000000000000e+00,-4.683237601785285031e-01,5.630000000000053006e+01
2.012604244000863218e+02,0.000000000000000000e+00,-2.204271437876364104e+01,0.000000000000000000e+00,-5.769750749709067206e-01,0.000000000000000000e+00,-1.090885434407087295e-01,0.000000000000000000e+00,-4.678865315301979910e-01,5.640000000000053149e+01
2.012372605601092346e+02,0.000000000000000000e+00,-2.203947963011043853e+01,0.000000000000000000e+00,-5.765359263012383995e-01,0.000000000000000000e+00,-1.090851171519129637e-01,0.000000000000000000e+00,-4.674508091493254636e-01,5.650000000000053291e+01
2.012139030992546793e+02,0.000000000000000000e+00,-2.203622065266547381e+01,0.000000000000000000e+00,-5.760982712593391009e-01,0.000000000000000000e+00,-1.090816752203742634e-01,0.000000000000000000e+00,-4.670165960389648374e-01,5.660000000000053433e+01
2.011903547661057416e+02,0.000000000000000000e+00,-2.203293780082386633e+01,0.000000000000000000e+00,-5.756621130131327480e-01,0.000000000000000000e+00,-1.090782178928976220e-01,0.000000000000000000e+00,-4.665838951202351259e-01,5.670000000000053575e+01
2.011666182902825710e+02,0.000000000000000000e+00,-2.202963142650998662e+01,0.000000000000000000e+00,-5.752274546475496519e-01,0.000000000000000000e+00,-1.090747454145685608e-01,0.000000000000000000e+00,-4.661527092329810773e-01,5.680000000000053717e+01
2.011426963825263954e+02,0.000000000000000000e+00,-2.202630187918898486e+01,0.000000000000000000e+00,-5.747942991651967537e-01,0.000000000000000000e+00,-1.090712580287664241e-01,0.000000000000000000e+00,-4.657230411364303158e-01,5.690000000000053859e+01
2.011185917347835073e+02,0.000000000000000000e+00,-2.202294950587828382e+01,0.000000000000000000e+00,-5.743626494870232024e-01,0.000000000000000000e+00,-1.090677559771772581e-01,0.000000000000000000e+00,-4.652948935098459304e-01,5.700000000000054001e+01
2.010943070202891647e+02,0.000000000000000000e+00,-2.201957465115906487e+01,0.000000000000000000e+00,-5.739325084529817156e-01,0.000000000000000000e+00,-1.090642394998066617e-01,0.000000000000000000e+00,-4.648682689531750678e-01,5.710000000000054143e+01
2.010698448936513500e+02,0.000000000000000000e+00,-2.201617765718770769e+01,0.000000000000000000e+00,-5.735038788226856088e-01,0.000000000000000000e+00,-1.090607088349924286e-01,0.000000000000000000e+00,-4.644431699876931940e-01,5.720000000000054285e+01
2.010452079909345571e+02,0.000000000000000000e+00,-2.201275886370723001e+01,0.000000000000000000e+00,-5.730767632760619401e-01,0.000000000000000000e+00,-1.090571642194170104e-01,0.000000000000000000e+00,-4.640195990566449158e-01,5.730000000000054428e+01
2.010203989297434077e+02,0.000000000000000000e+00,-2.200931860805868467e+01,0.000000000000000000e+00,-5.726511644139998802e-01,0.000000000000000000e+00,-1.090536058881198950e-01,0.000000000000000000e+00,-4.635975585258799714e-01,5.740000000000054570e+01
2.009954203093061835e+02,0.000000000000000000e+00,-2.200585722519252840e+01,0.000000000000000000e+00,-5.722270847589954190e-01,0.000000000000000000e+00,-1.090500340745096386e-01,0.000000000000000000e+00,-4.631770506844857804e-01,5.750000000000054712e+01
