# u,v,w,phi,theta,psi,alpha,beta,gamma,time
1.216778578875195080e+02,0.000000000000000000e+00,-9.458265403616076483e+00,0.000000000000000000e+00,-9.289537741805404701e-04,0.000000000000000000e+00,-7.757602365938015554e-02,0.000000000000000000e+00,7.664706988519962017e-02,1.585999999999952763e+02
1.216873524169710379e+02,0.000000000000000000e+00,-9.459544218986213338e+00,0.000000000000000000e+00,-7.637201550340083763e-04,0.000000000000000000e+00,-7.758044103137991254e-02,0.000000000000000000e+00,7.681672087634590362e-02,1.586999999999952706e+02
1.216966421754694920e+02,0.000000000000000000e+00,-9.460796080924328777e+00,0.000000000000000000e+00,-5.973998043098237981e-04,0.000000000000000000e+00,-7.758476758479801449e-02,0.000000000000000000e+00,7.698736778048818896e-02,1.587999999999952649e+02
1.217057270594267635e+02,0.000000000000000000e+00,-9.462020977004330646e+00,0.000000000000000000e+00,-4.300115805812094647e-04,0.000000000000000000e+00,-7.758900332673965283e-02,0.000000000000000000e+00,7.715899174615843681e-02,1.588999999999952593e+02
1.217146069842350897e+02,0.000000000000000000e+00,-9.463218897235178062e+00,0.000000000000000000e+00,-2.615743616485129890e-04,0.000000000000000000e+00,-7.759314827123613145e-02,0.000000000000000000e+00,7.733157390958761424e-02,1.589999999999952536e+02
1.217232818841940656e+02,0.000000000000000000e+00,-9.464389834050598083e+00,0.000000000000000000e+00,-9.210704284165721449e-05,0.000000000000000000e+00,-7.759720243920088800e-02,0.000000000000000000e+00,7.750509539635923317e-02,1.590999999999952479e+02
1.217317517124363775e+02,0.000000000000000000e+00,-9.465533782298642507e+00,0.000000000000000000e+00,7.837146466917871684e-05,0.000000000000000000e+00,-7.760116585838548742e-02,0.000000000000000000e+00,7.767953732305465930e-02,1.591999999999952422e+02
1.217400164408521590e+02,0.000000000000000000e+00,-9.466650739231114997e+00,0.000000000000000000e+00,2.498422355545919563e-04,0.000000000000000000e+00,-7.760503856333585138e-02,0.000000000000000000e+00,7.785488079889044122e-02,1.592999999999952365e+02
1.217480760600120533e+02,0.000000000000000000e+00,-9.467740704492859649e+00,0.000000000000000000e+00,4.222863319986329736e-04,0.000000000000000000e+00,-7.760882059534855715e-02,0.000000000000000000e+00,7.803110692734718801e-02,1.593999999999952308e+02
1.217559305790889397e+02,0.000000000000000000e+00,-9.468803680110903898e+00,0.000000000000000000e+00,5.956848053630659206e-04,0.000000000000000000e+00,-7.761251200242728909e-02,0.000000000000000000e+00,7.820819680779035610e-02,1.594999999999952252e+02
1.217635800257783956e+02,0.000000000000000000e+00,-9.469839670483471750e+00,0.000000000000000000e+00,7.700186978431668508e-04,0.000000000000000000e+00,-7.761611283923935956e-02,0.000000000000000000e+00,7.838613153708252901e-02,1.595999999999952195e+02
1.217710244462178935e+02,0.000000000000000000e+00,-9.470848682368865568e+00,0.000000000000000000e+00,9.452690441149869376e-04,0.000000000000000000e+00,-7.761962316707246567e-02,0.000000000000000000e+00,7.856489221118745370e-02,1.596999999999952138e+02
1.217782639049047049e+02,0.000000000000000000e+00,-9.471830724874218177e+00,0.000000000000000000e+00,1.121416872974039924e-03,0.000000000000000000e+00,-7.762304305379144620e-02,0.000000000000000000e+00,7.874445992676548656e-02,1.597999999999952081e+02
1.217852984846125963e+02,0.000000000000000000e+00,-9.472785809444106420e+00,0.000000000000000000e+00,1.298443208965352003e-03,0.000000000000000000e+00,-7.762637257379530198e-02,0.000000000000000000e+00,7.892481578276065723e-02,1.598999999999952024e+02
1.217921282863073031e+02,0.000000000000000000e+00,-9.473713949849047467e+00,0.000000000000000000e+00,1.476329074004826538e-03,0.000000000000000000e+00,-7.762961180797424421e-02,0.000000000000000000e+00,7.910594088197907270e-02,1.599999999999951967e+02
1.217987534290607670e+02,0.000000000000000000e+00,-9.474615162173867233e+00,0.000000000000000000e+00,1.655055488991871411e-03,0.000000000000000000e+00,-7.763276084366696472e-02,0.000000000000000000e+00,7.928781633265884199e-02,1.600999999999951910e+02
1.218051740499642079e+02,0.000000000000000000e+00,-9.475489464805940898e+00,0.000000000000000000e+00,1.834603475413242165e-03,0.000000000000000000e+00,-7.763581977461801731e-02,0.000000000000000000e+00,7.947042325003125796e-02,1.601999999999951854e+02
1.218113903040400032e+02,0.000000000000000000e+00,-9.476336878423325061e+00,0.000000000000000000e+00,2.014954056938046516e-03,0.000000000000000000e+00,-7.763878870093539331e-02,0.000000000000000000e+00,7.965374275787344416e-02,1.602999999999951797e+02
1.218174023641523860e+02,0.000000000000000000e+00,-9.477157425982753125e+00,0.000000000000000000e+00,2.196088261003879653e-03,0.000000000000000000e+00,-7.764166772904815272e-02,0.000000000000000000e+00,7.983775599005203671e-02,1.603999999999951740e+02
1.218232104209170501e+02,0.000000000000000000e+00,-9.477951132707522319e+00,0.000000000000000000e+00,2.377987120394026155e-03,0.000000000000000000e+00,-7.764445697166426352e-02,0.000000000000000000e+00,8.002244409205828968e-02,1.604999999999951683e+02
1.218288146826095897e+02,0.000000000000000000e+00,-9.478718026075268810e+00,0.000000000000000000e+00,2.560631674805708986e-03,0.000000000000000000e+00,-7.764715654772860742e-02,0.000000000000000000e+00,8.020778822253431251e-02,1.605999999999951626e+02
1.218342153750728016e+02,0.000000000000000000e+00,-9.479458135805620245e+00,0.000000000000000000e+00,2.744002972409319025e-03,0.000000000000000000e+00,-7.764976658238111062e-02,0.000000000000000000e+00,8.039376955479042575e-02,1.606999999999951569e+02
1.218394127416229509e+02,0.000000000000000000e+00,-9.480171493847745268e+00,0.000000000000000000e+00,2.928082071398599526e-03,0.000000000000000000e+00,-7.765228720691505493e-02,0.000000000000000000e+00,8.058036927831364882e-02,1.607999999999951513e+02
1.218444070429548844e+02,0.000000000000000000e+00,-9.480858134367782242e+00,0.000000000000000000e+00,3.112850041531747998e-03,0.000000000000000000e+00,-7.765471855873549989e-02,0.000000000000000000e+00,8.076756860026725049e-02,1.608999999999951456e+02
1.218491985570461225e+02,0.000000000000000000e+00,-9.481518093736168495e+00,0.000000000000000000e+00,3.298287965663387368e-03,0.000000000000000000e+00,-7.765706078131788537e-02,0.000000000000000000e+00,8.095534874698127881e-02,1.609999999999951399e+02
1.218537875790598974e+02,0.000000000000000000e+00,-9.482151410514859435e+00,0.000000000000000000e+00,3.484376941267381279e-03,0.000000000000000000e+00,-7.765931402416684226e-02,0.000000000000000000e+00,8.114369096543422311e-02,1.610999999999951342e+02
1.218581744212470994e+02,0.000000000000000000e+00,-9.482758125444444630e+00,0.000000000000000000e+00,3.671098081950445804e-03,0.000000000000000000e+00,-7.766147844277508649e-02,0.000000000000000000e+00,8.133257652472553056e-02,1.611999999999951285e+02
1.218623594128472973e+02,0.000000000000000000e+00,-9.483338281431159089e+00,0.000000000000000000e+00,3.858432518956532876e-03,0.000000000000000000e+00,-7.766355419858247955e-02,0.000000000000000000e+00,8.152198671753901893e-02,1.612999999999951228e+02
1.218663428999886378e+02,0.000000000000000000e+00,-9.483891923533791513e+00,0.000000000000000000e+00,4.046361402661955917e-03,0.000000000000000000e+00,-7.766554145893531103e-02,0.000000000000000000e+00,8.171190286159726868e-02,1.613999999999951172e+02
1.218701252455868627e+02,0.000000000000000000e+00,-9.484419098950498395e+00,0.000000000000000000e+00,4.234865904061207824e-03,0.000000000000000000e+00,-7.766744039704572000e-02,0.000000000000000000e+00,8.190230630110692522e-02,1.614999999999951115e+02
1.218737068292432610e+02,0.000000000000000000e+00,-9.484919857005516874e+00,0.000000000000000000e+00,4.423927216243462614e-03,0.000000000000000000e+00,-7.766925119195118576e-02,0.000000000000000000e+00,8.209317840819464751e-02,1.615999999999951058e+02
1.218770880471417115e+02,0.000000000000000000e+00,-9.485394249135778111e+00,0.000000000000000000e+00,4.613526555859717368e-03,0.000000000000000000e+00,-7.767097402847429610e-02,0.000000000000000000e+00,8.228450058433400827e-02,1.616999999999951001e+02
1.218802693119447866e+02,0.000000000000000000e+00,-9.485842328877435392e+00,0.000000000000000000e+00,4.803645164580548459e-03,0.000000000000000000e+00,-7.767260909718262663e-02,0.000000000000000000e+00,8.247625426176317942e-02,1.617999999999950944e+02
1.218832510526888626e+02,0.000000000000000000e+00,-9.486264151852289217e+00,0.000000000000000000e+00,4.994264310544458199e-03,0.000000000000000000e+00,-7.767415659434880049e-02,0.000000000000000000e+00,8.266842090489326389e-02,1.618999999999950887e+02
1.218860337146783905e+02,0.000000000000000000e+00,-9.486659775754128887e+00,0.000000000000000000e+00,5.185365289796777660e-03,0.000000000000000000e+00,-7.767561672191064526e-02,0.000000000000000000e+00,8.286098201170742639e-02,1.619999999999950830e+02
1.218886177593792013e+02,0.000000000000000000e+00,-9.487029260334981728e+00,0.000000000000000000e+00,5.376929427719116111e-03,0.000000000000000000e+00,-7.767698968743157184e-02,0.000000000000000000e+00,8.305391911515068448e-02,1.620999999999950774e+02
1.218910036643109862e+02,0.000000000000000000e+00,-9.487372667391275272e+00,0.000000000000000000e+00,5.568938080449311115e-03,0.000000000000000000e+00,-7.767827570406114768e-02,0.000000000000000000e+00,8.324721378451045706e-02,1.621999999999950717e+02
1.218931919229388399e+02,0.000000000000000000e+00,-9.487690060749912391e+00,0.000000000000000000e+00,5.761372636291871470e-03,0.000000000000000000e+00,-7.767947499049569771e-02,0.000000000000000000e+00,8.344084762678756484e-02,1.622999999999950660e+02
1.218951830445640212e+02,0.000000000000000000e+00,-9.487981506254261177e+00,0.000000000000000000e+00,5.954214517118885247e-03,0.000000000000000000e+00,-7.768058777093914125e-02,0.000000000000000000e+00,8.363480228805802996e-02,1.623999999999950603e+02
1.218969775542137768e+02,0.000000000000000000e+00,-9.488247071750064876e+00,0.000000000000000000e+00,6.147445179761378171e-03,0.000000000000000000e+00,-7.768161427506402317e-02,0.000000000000000000e+00,8.382905945482539700e-02,1.624999999999950546e+02
1.218985759925304393e+02,0.000000000000000000e+00,-9.488486827071268337e+00,0.000000000000000000e+00,6.341046117391081587e-03,0.000000000000000000e+00,-7.768255473797265609e-02,0.000000000000000000e+00,8.402360085536374201e-02,1.625999999999950489e+02
1.218999789156596592e+02,0.000000000000000000e+00,-9.488700844025764525e+00,0.000000000000000000e+00,6.534998860892615204e-03,0.000000000000000000e+00,-7.768340940015835971e-02,0.000000000000000000e+00,8.421840826105098099e-02,1.626999999999950433e+02
1.219011868951378119e+02,0.000000000000000000e+00,-9.488889196381064650e+00,0.000000000000000000e+00,6.729284980226052544e-03,0.000000000000000000e+00,-7.768417850746696385e-02,0.000000000000000000e+00,8.441346348769301899e-02,1.627999999999950376e+02
1.219022005177786809e+02,0.000000000000000000e+00,-9.489051959849886586e+00,0.000000000000000000e+00,6.923886085779852595e-03,0.000000000000000000e+00,-7.768486231105833917e-02,0.000000000000000000e+00,8.460874839683818482e-02,1.628999999999950319e+02
1.219030203855593584e+02,0.000000000000000000e+00,-9.489189212075675783e+00,0.000000000000000000e+00,7.118783829714136861e-03,0.000000000000000000e+00,-7.768546106736820556e-02,0.000000000000000000e+00,8.480424489708233982e-02,1.629999999999950262e+02
1.219036471155053363e+02,0.000000000000000000e+00,-9.489301032618049803e+00,0.000000000000000000e+00,7.313959907294304008e-03,0.000000000000000000e+00,-7.768597503807002369e-02,0.000000000000000000e+00,8.499993494536432770e-02,1.630999999999950205e+02
1.219040813395749439e+02,0.000000000000000000e+00,-9.489387502938166463e+00,0.000000000000000000e+00,7.509396058214953470e-03,0.000000000000000000e+00,-7.768640449003695603e-02,0.000000000000000000e+00,8.519580054825190429e-02,1.631999999999950148e+02
1.219043237045429748e+02,0.000000000000000000e+00,-9.489448706384024490e+00,0.000000000000000000e+00,7.705074067914120632e-03,0.000000000000000000e+00,-7.768674969530413310e-02,0.000000000000000000e+00,8.539182376321825807e-02,1.632999999999950091e+02
1.219043748718836611e+02,0.000000000000000000e+00,-9.489484728175696659e+00,0.000000000000000000e+00,7.900975768877790614e-03,0.000000000000000000e+00,-7.768701093103091981e-02,0.000000000000000000e+00,8.558798669990870522e-02,1.633999999999950035e+02
1.219042355176529071e+02,0.000000000000000000e+00,-9.489495655390493667e+00,0.000000000000000000e+00,8.097083041934695011e-03,0.000000000000000000e+00,-7.768718847946337602e-02,0.000000000000000000e+00,8.578427152139807277e-02,1.634999999999949978e+02
1.219039063323698855e+02,0.000000000000000000e+00,-9.489481576948060493e+00,0.000000000000000000e+00,8.293377817541356875e-03,0.000000000000000000e+00,-7.768728262789691141e-02,0.000000000000000000e+00,8.598066044543827002e-02,1.635999999999949921e+02
1.219033880208979213e+02,0.000000000000000000e+00,-9.489442583595408820e+00,0.000000000000000000e+00,8.489842077057397837e-03,0.000000000000000000e+00,-7.768729366863889874e-02,0.000000000000000000e+00,8.617713574569629831e-02,1.636999999999949864e+02
1.219026813023247513e+02,0.000000000000000000e+00,-9.489378767891889055e+00,0.000000000000000000e+00,8.686457854011075258e-03,0.000000000000000000e+00,-7.768722189897166175e-02,0.000000000000000000e+00,8.637367975298274048e-02,1.637999999999949807e+02
1.219017869098420732e+02,0.000000000000000000e+00,-9.489290224194093071e+00,0.000000000000000000e+00,8.883207235355039880e-03,0.000000000000000000e+00,-7.768706762111537989e-02,0.000000000000000000e+00,8.657027485647042497e-02,1.638999999999949750e+02
1.219007055906245824e+02,0.000000000000000000e+00,-9.489177048640705436e+00,0.000000000000000000e+00,9.080072362712321779e-03,0.000000000000000000e+00,-7.768683114219125663e-02,0.000000000000000000e+00,8.676690350490358361e-02,1.639999999999949694e+02
1.218994381057082848e+02,0.000000000000000000e+00,-9.489039339137287143e+00,0.000000000000000000e+00,9.277035433612509929e-03,0.000000000000000000e+00,-7.768651277418472945e-02,0.000000000000000000e+00,8.696354820779723938e-02,1.640999999999949637e+02
1.218979852298682545e+02,0.000000000000000000e+00,-9.488877195341007820e+00,0.000000000000000000e+00,9.474078702718135778e-03,0.000000000000000000e+00,-7.768611283390886024e-02,0.000000000000000000e+00,8.716019153662699082e-02,1.641999999999949580e+02
1.218963477514958385e+02,0.000000000000000000e+00,-9.488690718645317546e+00,0.000000000000000000e+00,9.671184483041243493e-03,0.000000000000000000e+00,-7.768563164296778123e-02,0.000000000000000000e+00,8.735681612600902646e-02,1.642999999999949523e+02
1.218945264724751780e+02,0.000000000000000000e+00,-9.488480012164565380e+00,0.000000000000000000e+00,9.868335147150138209e-03,0.000000000000000000e+00,-7.768506952772034901e-02,0.000000000000000000e+00,8.755340467487049416e-02,1.643999999999949466e+02
1.218925222080592761e+02,0.000000000000000000e+00,-9.488245180718561045e+00,0.000000000000000000e+00,1.006551312836630359e-02,0.000000000000000000e+00,-7.768442681924384030e-02,0.000000000000000000e+00,8.774993994761014215e-02,1.644999999999949409e+02
1.218903357867454957e+02,0.000000000000000000e+00,-9.487986330817090419e+00,0.000000000000000000e+00,1.026270092195149392e-02,0.000000000000000000e+00,-7.768370385329773087e-02,0.000000000000000000e+00,8.794640477524923172e-02,1.645999999999949353e+02
1.218879680501504623e+02,0.000000000000000000e+00,-9.487703570644372419e+00,0.000000000000000000e+00,1.045988108628497643e-02,0.000000000000000000e+00,-7.768290097028769658e-02,0.000000000000000000e+00,8.814278205657266607e-02,1.646999999999949296e+02
1.218854198528845103e+02,0.000000000000000000e+00,-9.487397010043469692e+00,0.000000000000000000e+00,1.065703624403092735e-02,0.000000000000000000e+00,-7.768201851522960055e-02,0.000000000000000000e+00,8.833905475926052964e-02,1.647999999999949239e+02
1.218826920624255905e+02,0.000000000000000000e+00,-9.487066760500651341e+00,0.000000000000000000e+00,1.085414908329597819e-02,0.000000000000000000e+00,-7.768105683771364678e-02,0.000000000000000000e+00,8.853520592100962150e-02,1.648999999999949182e+02
1.218797855589926797e+02,0.000000000000000000e+00,-9.486712935129709479e+00,0.000000000000000000e+00,1.105120235877689663e-02,0.000000000000000000e+00,-7.768001629186865875e-02,0.000000000000000000e+00,8.873121865064555192e-02,1.649999999999949125e+02
1.218767012354187358e+02,0.000000000000000000e+00,-9.486335648656220698e+00,0.000000000000000000e+00,1.124817889289841076e-02,0.000000000000000000e+00,-7.767889723632631638e-02,0.000000000000000000e+00,8.892707612922472193e-02,1.650999999999949068e+02
1.218734399970231266e+02,0.000000000000000000e+00,-9.485935017401773806e+00,0.000000000000000000e+00,1.144506157694116615e-02,0.000000000000000000e+00,-7.767770003418562885e-02,0.000000000000000000e+00,8.912276161112679673e-02,1.651999999999949011e+02
1.218700027614836614e+02,0.000000000000000000e+00,-9.485511159268147807e+00,0.000000000000000000e+00,1.164183337215980371e-02,0.000000000000000000e+00,-7.767642505297746303e-02,0.000000000000000000e+00,8.931825842513727021e-02,1.652999999999948955e+02
1.218663904587081390e+02,0.000000000000000000e+00,-9.485064193721452597e+00,0.000000000000000000e+00,1.183847731089116700e-02,0.000000000000000000e+00,-7.767507266462915505e-02,0.000000000000000000e+00,8.951354997552032899e-02,1.653999999999948898e+02
1.218626040307054836e+02,0.000000000000000000e+00,-9.484594241776218126e+00,0.000000000000000000e+00,1.203497649765263022e-02,0.000000000000000000e+00,-7.767364324542908038e-02,0.000000000000000000e+00,8.970861974308171061e-02,1.654999999999948841e+02
1.218586444314564403e+02,0.000000000000000000e+00,-9.484101425979453381e+00,0.000000000000000000e+00,1.223131411023054352e-02,0.000000000000000000e+00,-7.767213717599152911e-02,0.000000000000000000e+00,8.990345128622206916e-02,1.655999999999948784e+02
1.218545126267838867e+02,0.000000000000000000e+00,-9.483585870394662720e+00,0.000000000000000000e+00,1.242747340075880079e-02,0.000000000000000000e+00,-7.767055484122142861e-02,0.000000000000000000e+00,9.009802824198022420e-02,1.656999999999948727e+02
1.218502095942227186e+02,0.000000000000000000e+00,-9.483047700585824913e+00,0.000000000000000000e+00,1.262343769678750220e-02,0.000000000000000000e+00,-7.766889663027932988e-02,0.000000000000000000e+00,9.029233432706683382e-02,1.657999999999948670e+02
1.218457363228893939e+02,0.000000000000000000e+00,-9.482487043601334875e+00,0.000000000000000000e+00,1.281919040234175133e-02,0.000000000000000000e+00,-7.766716293654631065e-02,0.000000000000000000e+00,9.048635333888806198e-02,1.658999999999948614e+02
1.218410938133510655e+02,0.000000000000000000e+00,-9.481904027957913428e+00,0.000000000000000000e+00,1.301471499897054358e-02,0.000000000000000000e+00,-7.766535415758907268e-02,0.000000000000000000e+00,9.068006915655961453e-02,1.659999999999948557e+02
1.218362830774943717e+02,0.000000000000000000e+00,-9.481298783624472648e+00,0.000000000000000000e+00,1.320999504678577359e-02,0.000000000000000000e+00,-7.766347069512490042e-02,0.000000000000000000e+00,9.087346574191067228e-02,1.660999999999948500e+02
1.218313051383938728e+02,0.000000000000000000e+00,-9.480671442005963456e+00,0.000000000000000000e+00,1.340501418549134433e-02,0.000000000000000000e+00,-7.766151295498698037e-02,0.000000000000000000e+00,9.106652714047833164e-02,1.661999999999948443e+02
1.218261610301802023e+02,0.000000000000000000e+00,-9.480022135927177018e+00,0.000000000000000000e+00,1.359975613540238305e-02,0.000000000000000000e+00,-7.765948134708942907e-02,0.000000000000000000e+00,9.125923748249181733e-02,1.662999999999948386e+02
1.218208517979078067e+02,0.000000000000000000e+00,-9.479350999616523055e+00,0.000000000000000000e+00,1.379420469845456070e-02,0.000000000000000000e+00,-7.765737628539259862e-02,0.000000000000000000e+00,9.145158098384716105e-02,1.663999999999948329e+02
1.218153784974224294e+02,0.000000000000000000e+00,-9.478658168689777952e+00,0.000000000000000000e+00,1.398834375920352500e-02,0.000000000000000000e+00,-7.765519818786842388e-02,0.000000000000000000e+00,9.164354194707194368e-02,1.664999999999948272e+02
1.218097421952283099e+02,0.000000000000000000e+00,-9.477943780133797347e+00,0.000000000000000000e+00,1.418215728581442327e-02,0.000000000000000000e+00,-7.765294747646565854e-02,0.000000000000000000e+00,9.183510476228008701e-02,1.665999999999948216e+02
1.218039439683550427e+02,0.000000000000000000e+00,-9.477207972290210947e+00,0.000000000000000000e+00,1.437562933104154402e-02,0.000000000000000000e+00,-7.765062457707526400e-02,0.000000000000000000e+00,9.202625390811680628e-02,1.666999999999948159e+02
1.217979849042241938e+02,0.000000000000000000e+00,-9.476450884839083599e+00,0.000000000000000000e+00,1.456874403319805347e-02,0.000000000000000000e+00,-7.764822991949586750e-02,0.000000000000000000e+00,9.221697395269391750e-02,1.667999999999948102e+02
1.217918661005156622e+02,0.000000000000000000e+00,-9.475672658782551494e+00,0.000000000000000000e+00,1.476148561711583714e-02,0.000000000000000000e+00,-7.764576393739905380e-02,0.000000000000000000e+00,9.240724955451488920e-02,1.668999999999948045e+02
1.217855886650337567e+02,0.000000000000000000e+00,-9.474873436428437046e+00,0.000000000000000000e+00,1.495383839509545516e-02,0.000000000000000000e+00,-7.764322706829498988e-02,0.000000000000000000e+00,9.259706546339044331e-02,1.669999999999947988e+02
1.217791537155730595e+02,0.000000000000000000e+00,-9.474053361373835358e+00,0.000000000000000000e+00,1.514578676784619424e-02,0.000000000000000000e+00,-7.764061975349770273e-02,0.000000000000000000e+00,9.278640652134390043e-02,1.670999999999947931e+02
1.217725623797840342e+02,0.000000000000000000e+00,-9.473212578488684699e+00,0.000000000000000000e+00,1.533731522541622976e-02,0.000000000000000000e+00,-7.763794243809074569e-02,0.000000000000000000e+00,9.297525766350697718e-02,1.671999999999947875e+02
1.217658157950384350e+02,0.000000000000000000e+00,-9.472351233899310330e+00,0.000000000000000000e+00,1.552840834811289490e-02,0.000000000000000000e+00,-7.763519557089257339e-02,0.000000000000000000e+00,9.316360391900546656e-02,1.672999999999947818e+02
1.217589151082944738e+02,0.000000000000000000e+00,-9.471469474971945246e+00,0.000000000000000000e+00,1.571905080741306179e-02,0.000000000000000000e+00,-7.763237960442212482e-02,0.000000000000000000e+00,9.335143041183519008e-02,1.673999999999947761e+02
1.217518614759618316e+02,0.000000000000000000e+00,-9.470567450296238476e+00,0.000000000000000000e+00,1.590922736686362429e-02,0.000000000000000000e+00,-7.762949499486425375e-02,0.000000000000000000e+00,9.353872236172787458e-02,1.674999999999947704e+02
1.217446560637664845e+02,0.000000000000000000e+00,-9.469645309668742073e+00,0.000000000000000000e+00,1.609892288297210677e-02,0.000000000000000000e+00,-7.762654220203535349e-02,0.000000000000000000e+00,9.372546508500745333e-02,1.675999999999947647e+02
1.217373000466152888e+02,0.000000000000000000e+00,-9.468703204076378555e+00,0.000000000000000000e+00,1.628812230608735548e-02,0.000000000000000000e+00,-7.762352168934878727e-02,0.000000000000000000e+00,9.391164399543613928e-02,1.676999999999947590e+02
1.217297946084604803e+02,0.000000000000000000e+00,-9.467741285679892371e+00,0.000000000000000000e+00,1.647681068127038531e-02,0.000000000000000000e+00,-7.762043392378041584e-02,0.000000000000000000e+00,9.409724460505079768e-02,1.677999999999947534e+02
1.217221409421639748e+02,0.000000000000000000e+00,-9.466759707797287149e+00,0.000000000000000000e+00,1.666497314915530575e-02,0.000000000000000000e+00,-7.761727937583408343e-02,0.000000000000000000e+00,9.428225252498939613e-02,1.678999999999947477e+02
1.217143402493615412e+02,0.000000000000000000e+00,-9.465758624887245176e+00,0.000000000000000000e+00,1.685259494680038314e-02,0.000000000000000000e+00,-7.761405851950711754e-02,0.000000000000000000e+00,9.446665346630750415e-02,1.679999999999947420e+02
1.217063937403268170e+02,0.000000000000000000e+00,-9.464738192532539784e+00,0.000000000000000000e+00,1.703966140852920808e-02,0.000000000000000000e+00,-7.761077183225578713e-02,0.000000000000000000e+00,9.465043324078499520e-02,1.680999999999947363e+02
1.216983026338352261e+02,0.000000000000000000e+00,-9.463698567423422858e+00,0.000000000000000000e+00,1.722615796676199226e-02,0.000000000000000000e+00,-7.760741979496067755e-02,0.000000000000000000e+00,9.483357776172267328e-02,1.681999999999947306e+02
1.216900681570277953e+02,0.000000000000000000e+00,-9.462639907341014123e+00,0.000000000000000000e+00,1.741207015283699824e-02,0.000000000000000000e+00,-7.760400289189219036e-02,0.000000000000000000e+00,9.501607304472918514e-02,1.682999999999947249e+02
1.216816915452748162e+02,0.000000000000000000e+00,-9.461562371140670891e+00,0.000000000000000000e+00,1.759738359782206038e-02,0.000000000000000000e+00,-7.760052161067589049e-02,0.000000000000000000e+00,9.519790520849795434e-02,1.683999999999947192e+02
1.216731740420394772e+02,0.000000000000000000e+00,-9.460466118735345376e+00,0.000000000000000000e+00,1.778208403331625956e-02,0.000000000000000000e+00,-7.759697644225781177e-02,0.000000000000000000e+00,9.537906047557406786e-02,1.684999999999947136e+02
1.216645168987413967e+02,0.000000000000000000e+00,-9.459351311078943780e+00,0.000000000000000000e+00,1.796615729224171343e-02,0.000000000000000000e+00,-7.759336788086977632e-02,0.000000000000000000e+00,9.555952517311148975e-02,1.685999999999947079e+02
1.216557213746200148e+02,0.000000000000000000e+00,-9.458218110149664071e+00,0.000000000000000000e+00,1.814958930962549954e-02,0.000000000000000000e+00,-7.758969642399470013e-02,0.000000000000000000e+00,9.573928573362019967e-02,1.686999999999947022e+02
1.216467887365980687e+02,0.000000000000000000e+00,-9.457066678933337300e+00,0.000000000000000000e+00,1.833236612337170446e-02,0.000000000000000000e+00,-7.758596257233178750e-02,0.000000000000000000e+00,9.591832869570349196e-02,1.687999999999946965e+02
1.216377202591448423e+02,0.000000000000000000e+00,-9.455897181406752949e+00,0.000000000000000000e+00,1.851447387502360917e-02,0.000000000000000000e+00,-7.758216682976167011e-02,0.000000000000000000e+00,9.609664070478528275e-02,1.688999999999946908e+02
1.216285172241395145e+02,0.000000000000000000e+00,-9.454709782520982486e+00,0.000000000000000000e+00,1.869589881051600747e-02,0.000000000000000000e+00,-7.757830970331151821e-02,0.000000000000000000e+00,9.627420851382752220e-02,1.689999999999946851e+02
1.216191809207344363e+02,0.000000000000000000e+00,-9.453504648184701153e+00,0.000000000000000000e+00,1.887662728091767106e-02,0.000000000000000000e+00,-7.757439170312013799e-02,0.000000000000000000e+00,9.645101898403780905e-02,1.690999999999946795e+02
1.216097126452183232e+02,0.000000000000000000e+00,-9.452281945247502648e+00,0.000000000000000000e+00,1.905664574316392676e-02,0.000000000000000000e+00,-7.757041334240293018e-02,0.000000000000000000e+00,9.662705908556686041e-02,1.691999999999946738e+02
1.216001137008795183e+02,0.000000000000000000e+00,-9.451041841483208472e+00,0.000000000000000000e+00,1.923594076077940473e-02,0.000000000000000000e+00,-7.756637513741682088e-02,0.000000000000000000e+00,9.680231589819622562e-02,1.692999999999946681e+02
1.215903853978692126e+02,0.000000000000000000e+00,-9.449784505573175508e+00,0.000000000000000000e+00,1.941449900459090577e-02,0.000000000000000000e+00,-7.756227760742510913e-02,0.000000000000000000e+00,9.697677661201600796e-02,1.693999999999946624e+02
1.215805290530646658e+02,0.000000000000000000e+00,-9.448510107089608923e+00,0.000000000000000000e+00,1.959230725343042920e-02,0.000000000000000000e+00,-7.755812127466225891e-02,0.000000000000000000e+00,9.715042852809269158e-02,1.694999999999946567e+02
1.215705459899324836e+02,0.000000000000000000e+00,-9.447218816478864412e+00,0.000000000000000000e+00,1.976935239482833367e-02,0.000000000000000000e+00,-7.755390666429863578e-02,0.000000000000000000e+00,9.732325905912697639e-02,1.695999999999946510e+02
1.215604375383918523e+02,0.000000000000000000e+00,-9.445910805044753999e+00,0.000000000000000000e+00,1.994562142569664479e-02,0.000000000000000000e+00,-7.754963430440506289e-02,0.000000000000000000e+00,9.749525573010170421e-02,1.696999999999946453e+02
1.215502050346779015e+02,0.000000000000000000e+00,-9.444586244931857166e+00,0.000000000000000000e+00,2.012110145300252673e-02,0.000000000000000000e+00,-7.754530472591739110e-02,0.000000000000000000e+00,9.766640617891991782e-02,1.697999999999946397e+02
1.215398498212050100e+02,0.000000000000000000e+00,-9.443245309108830199e+00,0.000000000000000000e+00,2.029577969443188690e-02,0.000000000000000000e+00,-7.754091846260098564e-02,0.000000000000000000e+00,9.783669815703287254e-02,1.698999999999946340e+02
