u,v,w,p,q,r,phi,theta,psi,time
116.01789070336498,0.0,-3.4897685854153466,0.0,-0.2340350572703202,0.0,0.0,-17.662309365887847,0.0,69.10000000000035
115.20887346012294,0.0,-3.3820126366580774,0.0,-0.23392187185856855,0.0,0.0,-17.68571287161488,0.0,69.20000000000034
114.4114962974381,0.0,-3.2743576132256442,0.0,-0.2338401640568303,0.0,0.0,-17.709105058800734,0.0,69.30000000000034
113.62621705606877,0.0,-3.166869167752877,0.0,-0.23379016173451225,0.0,0.0,-17.732489075206416,0.0,69.40000000000033
112.85348873561405,0.0,-3.0596152599609314,0.0,-0.23377204740510032,0.0,0.0,-17.755868091379867,0.0,69.50000000000033
112.09375947967204,0.0,-2.9526662425852552,0.0,-0.2337859563641304,0.0,0.0,-17.779245296120376,0.0,69.60000000000032
111.34747254966943,0.0,-2.8460949424725888,0.0,-0.23383197479077597,0.0,0.0,-17.802623891756788,0.0,69.70000000000032
110.6150662860505,0.0,-2.7399767358171996,0.0,-0.23391013781849304,0.0,0.0,-17.826007089235866,0.0,69.80000000000031
109.89697405554809,0.0,-2.6343896164349574,0.0,-0.2340204275812585,0.0,0.0,-17.849398103017716,0.0,69.9000000000003
109.19362418330103,0.0,-2.5294142559030446,0.0,-0.23416277124312784,0.0,0.0,-17.87280014577584,0.0,70.0000000000003
108.5054398686342,0.0,-2.4251340543240594,0.0,-0.23433703902012643,0.0,0.0,-17.896216422900153,0.0,70.10000000000029
107.83283908337717,0.0,-2.3216351804071707,0.0,-0.23454304220487548,0.0,0.0,-17.919650126802164,0.0,70.20000000000029
107.17623445166802,0.0,-2.21900659949718,0.0,-0.23478053120584028,0.0,0.0,-17.94310443102265,0.0,70.30000000000028
106.53603311026997,0.0,-2.1173400881262325,0.0,-0.23504919361467091,0.0,0.0,-17.966582484143235,0.0,70.40000000000028
105.91263654852015,0.0,-2.0167302336141955,0.0,-0.2353486523167814,0.0,0.0,-17.990087403504702,0.0,70.50000000000027
105.3064404271342,0.0,-1.9172744172041525,0.0,-0.23567846366207656,0.0,0.0,-18.01362226873638,0.0,70.60000000000026
104.7178343752058,0.0,-1.8190727791910124,0.0,-0.23603811571457672,0.0,0.0,-18.03719011510259,0.0,70.70000000000026
104.14720176486907,0.0,-1.7222281644859874,0.0,-0.2364270266015952,0.0,0.0,-18.060793926674048,0.0,70.80000000000025
103.594919463233,0.0,-1.6268460470598969,0.0,-0.23684454298508165,0.0,0.0,-18.084436629334206,0.0,70.90000000000025
103.06135756135083,0.0,-1.5330344317262623,0.0,-0.2372899386797275,0.0,0.0,-18.108121083632714,0.0,71.00000000000024
102.54687908015433,0.0,-1.440903731763372,0.0,-0.23776241344442284,0.0,0.0,-18.131850077500687,0.0,71.10000000000024
102.05183965346194,0.0,-1.3505666209354399,0.0,-0.238261091975619,0.0,0.0,-18.15562631884513,0.0,71.20000000000023
101.57658718836117,0.0,-1.262137858559134,0.0,-0.23878502313305977,0.0,0.0,-18.17945242804269,0.0,71.30000000000022
101.12146150346739,0.0,-1.1757340863755634,0.0,-0.23933317943015203,0.0,0.0,-18.203330930355996,0.0,71.40000000000022
100.68679394577386,0.0,-1.091473596131666,0.0,-0.23990445682290962,0.0,0.0,-18.22726424829901,0.0,71.50000000000021
100.27290698702883,0.0,-1.0094760669510086,0.0,-0.24049767483286846,0.0,0.0,-18.251254693981302,0.0,71.60000000000021
99.88011380080331,0.0,-0.9298622717842309,0.0,-0.24111157704057887,0.0,0.0,-18.27530446146459,0.0,71.7000000000002
99.50871782164637,0.0,-0.8527537524753468,0.0,-0.24174483198716912,0.0,0.0,-18.29941561916865,0.0,71.8000000000002
99.15901228796025,0.0,-0.7782724632630342,0.0,-0.2423960345219712,0.0,0.0,-18.323590102367366,0.0,71.90000000000019
98.83127977046331,0.0,-0.7065403828565495,0.0,-0.24306370763423216,0.0,0.0,-18.347829705819564,0.0,72.00000000000018
98.52579168834079,0.0,-0.6376790955839029,0.0,-0.24374630480642523,0.0,0.0,-18.372136076582986,0.0,72.10000000000018
98.24280781540953,0.0,-0.5718093425047828,0.0,-0.24444221292554064,0.0,0.0,-18.39651070706363,0.0,72.20000000000017
97.98257577883804,0.0,-0.5090505438106435,0.0,-0.24514975578689754,0.0,0.0,-18.420954928356185,0.0,72.30000000000017
97.74533055316489,0.0,-0.4495202942967973,0.0,-0.2458671982223939,0.0,0.0,-18.445469903934875,0.0,72.40000000000016
97.53129395254167,0.0,-0.39333383418255624,0.0,-0.24659275088162258,0.0,0.0,-18.470056623757113,0.0,72.50000000000016
97.34067412428746,0.0,-0.3406034980704815,0.0,-0.24732457568985958,0.0,0.0,-18.494715898845275,0.0,72.60000000000015
97.173665046976,0.0,-0.29143814536847773,0.0,-0.2480607920015097,0.0,0.0,-18.519448356414262,0.0,72.70000000000014
97.0304460363803,0.0,-0.24594257604129285,0.0,-0.24879948346112982,0.0,0.0,-18.544254435614413,0.0,72.80000000000014
96.91118126266788,0.0,-0.20421693610210648,0.0,-0.24953870557660235,0.0,0.0,-18.569134383960524,0.0,72.90000000000013
96.81601928227028,0.0,-0.16635611779010534,0.0,-0.2502764940003939,0.0,0.0,-18.594088254518184,0.0,73.00000000000013
96.74509258783917,0.0,-0.1324491598948354,0.0,-0.25101087350511236,0.0,0.0,-18.619115903918225,0.0,73.10000000000012
96.69851717964603,0.0,-0.10257865416996506,0.0,-0.2517398676288133,0.0,0.0,-18.644216991268735,0.0,73.20000000000012
96.67639216168057,0.0,-0.07682016421429819,0.0,-0.25246150895377373,0.0,0.0,-18.669390978031615,0.0,73.30000000000011
96.67879936555457,0.0,-0.055241663571891135,0.0,-0.2531738499698538,0.0,0.0,-18.694637128926992,0.0,73.4000000000001
96.70580300512184,0.0,-0.03790300010097579,0.0,-0.2538749744602543,0.0,0.0,-18.719954513923977,0.0,73.5000000000001
96.75744936448271,0.0,-0.024855393867905036,0.0,-0.25456300933363263,0.0,0.0,-18.745342011370003,0.0,73.6000000000001
96.83376652175505,0.0,-0.01614097592243287,0.0,-0.25523613681239615,0.0,0.0,-18.770798312303366,0.0,73.70000000000009
96.93476411066683,0.0,-0.011792375290195351,0.0,-0.255892606872814,0.0,0.0,-18.796321925984607,0.0,73.80000000000008
97.06043312166125,0.0,-0.011832361364042582,0.0,-0.25653074981869595,0.0,0.0,-18.821911186671887,0.0,73.90000000000008
97.21074574381139,0.0,-0.016273548576672254,0.0,-0.2571489888571226,0.0,0.0,-18.847564261653755,0.0,74.00000000000007
97.38565524842288,0.0,-0.02511816978392699,0.0,-0.2577458525324622,0.0,0.0,-18.873279160539468,0.0,74.10000000000007
97.58509591476825,0.0,-0.03835792417506579,0.0,-0.2583199868640802,0.0,0.0,-18.899053745792713,0.0,74.20000000000006
97.80898299795403,0.0,-0.05597390475115188,0.0,-0.25887016702416765,0.0,0.0,-18.92488574447912,0.0,74.30000000000005
98.05721273848026,0.0,-0.07793660947691256,0.0,-0.2593953083854082,0.0,0.0,-18.950772761181536,0.0,74.40000000000005
98.32966241262034,0.0,-0.104206039121671,0.0,-0.25989447676420474,0.0,0.0,-18.97671229202008,0.0,74.50000000000004
98.62619042233835,0.0,-0.13473188357251636,0.0,-0.26036689768428584,0.0,0.0,-19.002701739696498,0.0,74.60000000000004
98.9466364230773,0.0,-0.16945379704453764,0.0,-0.26081196448808597,0.0,0.0,-19.028738429464926,0.0,74.70000000000003
99.29082148740623,0.0,-0.20830176115101992,0.0,-0.26122924512964063,0.0,0.0,-19.054819625913733,0.0,74.80000000000003
99.6585483022126,0.0,-0.2511965332584014,0.0,-0.2616184874931011,0.0,0.0,-19.0809425504267,0.0,74.90000000000002
100.04960139687488,0.0,-0.29805017596938,0.0,-0.26197962309549516,0.0,0.0,-19.10710439917601,0.0,75.00000000000001
100.46374739965523,0.0,-0.3487666619900234,0.0,-0.26231276905107764,0.0,0.0,-19.13330236148556,0.0,75.10000000000001
100.90073531941377,0.0,-0.403242547084283,0.0,-0.26261822819744507,0.0,0.0,-19.159533638390666,0.0,75.2
